rank,title,director,actors,genres,url
28,Into the Wild,Sean Penn,Emile Hirsch; Marcia Gay Harden; William Hurt,"Drama, Adventure",https://letterboxd.com/film/into-the-wild/
29,Meet the Robinsons,Stephen J. Anderson,Daniel Hansen; Jordan Fry; Wesley Singerman,"Animation, Family, Comedy, Science Fiction, Adventure",https://letterboxd.com/film/meet-the-robinsons/
30,Norbit,Brian Robbins,Eddie Murphy; Thandiwe Newton; Terry Crews,Comedy,https://letterboxd.com/film/norbit/
31,Death Proof,Quentin Tarantino,Kurt Russell; Zoë Bell; Rosario Dawson,"Thriller, Action",https://letterboxd.com/film/death-proof/
32,Sunshine,Danny Boyle,Cillian Murphy; Rose Byrne; Chris Evans,"Science Fiction, Thriller",https://letterboxd.com/film/sunshine-2007/
33,Ocean's Thirteen,Steven Soderbergh,George Clooney; Brad Pitt; Al Pacino,"Crime, Thriller",https://letterboxd.com/film/oceans-thirteen/
34,The Mist,Frank Darabont,Thomas Jane; Laurie Holden; Toby Jones,"Thriller, Science Fiction, Horror",https://letterboxd.com/film/the-mist/
35,Knocked Up,Judd Apatow,Seth Rogen; Katherine Heigl; Paul Rudd,"Drama, Romance, Comedy",https://letterboxd.com/film/knocked-up/
36,Awake,Joby Harold,Hayden Christensen; Jessica Alba; Terrence Howard,"Mystery, Crime, Thriller",https://letterboxd.com/film/awake/
37,Alvin and the Chipmunks,Tim Hill,Jason Lee; David Cross; Cameron Richardson,"Fantasy, Animation, Family, Comedy",https://letterboxd.com/film/alvin-and-the-chipmunks/
38,No Reservations,Scott Hicks,Catherine Zeta-Jones; Aaron Eckhart; Abigail Breslin,"Drama, Comedy, Romance",https://letterboxd.com/film/no-reservations/
39,Sweeney Todd: The Demon Barber of Fleet Street,Tim Burton,Johnny Depp; Helena Bonham Carter; Alan Rickman,"Drama, Horror",https://letterboxd.com/film/sweeney-todd-the-demon-barber-of-fleet-street-2007/
40,Blades of Glory,"Will Speck, Josh Gordon",Will Ferrell; Jon Heder; Will Arnett,Comedy,https://letterboxd.com/film/blades-of-glory/
41,Smiley Face,Gregg Araki,Anna Faris; John Krasinski; Adam Brody,Comedy,https://letterboxd.com/film/smiley-face/
42,Paranormal Activity,Oren Peli,Katie Featherston; Micah Sloat; Mark Fredrichs,"Horror, Mystery",https://letterboxd.com/film/paranormal-activity/
43,Freedom Writers,Richard LaGravenese,Hilary Swank; Patrick Dempsey; Scott Glenn,"Drama, Crime",https://letterboxd.com/film/freedom-writers/
44,Ghost Rider,Mark Steven Johnson,Nicolas Cage; Eva Mendes; Sam Elliott,"Fantasy, Thriller, Action",https://letterboxd.com/film/ghost-rider/
45,The Simpsons Movie,David Silverman,Dan Castellaneta; Julie Kavner; Nancy Cartwright,"Family, Comedy, Animation",https://letterboxd.com/film/the-simpsons-movie/
46,"Basic Sanitation, the Movie",Jorge Furtado,Fernanda Torres; Wagner Moura; Camila Pitanga,Comedy,https://letterboxd.com/film/basic-sanitation-the-movie/
47,The Bourne Ultimatum,Paul Greengrass,Matt Damon; Julia Stiles; David Strathairn,"Action, Thriller, Mystery, Drama",https://letterboxd.com/film/the-bourne-ultimatum/
48,Saw IV,Darren Lynn Bousman,Tobin Bell; Costas Mandylor; Scott Patterson,"Crime, Horror, Thriller",https://letterboxd.com/film/saw-iv/
49,The Poughkeepsie Tapes,John Erick Dowdle,Stacy Chbosky; Ben Messmer; Lou George,"Thriller, Mystery, Crime, Horror",https://letterboxd.com/film/the-poughkeepsie-tapes/
50,Hot Rod,Akiva Schaffer,Andy Samberg; Isla Fisher; Jorma Taccone,"Action, Comedy",https://letterboxd.com/film/hot-rod/
