rank,title,director,actors,genres,url
13,The Fast and the Furious: Tokyo Drift,Justin Lin,Lucas Black; Nathalie Kelley; Sung Kang,"Crime, Action, Thriller",https://letterboxd.com/film/the-fast-and-the-furious-tokyo-drift/
14,X-Men: The Last Stand,Brett Ratner,Hugh Jackman; Halle Berry; Ian McKellen,"Science Fiction, Action, Adventure",https://letterboxd.com/film/x-men-the-last-stand/
15,Children of Men,Alfonso Cuarón,Clive Owen; Clare-Hope Ashitey; Chiwetel Ejiofor,"Science Fiction, Thriller, Action",https://letterboxd.com/film/children-of-men/
16,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Larry Charles,Sacha Baron Cohen; Ken Davitian; Luenell,Comedy,https://letterboxd.com/film/borat-cultural-learnings-of-america-for-make-benefit-glorious-nation-of-kazakhstan/
17,High School Musical,Kenny Ortega,Zac Efron; Vanessa Hudgens; Ashley French,"Comedy, Family, TV Movie, Romance, Music",https://letterboxd.com/film/high-school-musical/
18,The Fall,Tarsem Singh,Lee Pace; Justine Waddell; Daniel Caltagirone,"Adventure, Drama, Fantasy",https://letterboxd.com/film/the-fall/
19,Pan's Labyrinth,Guillermo del Toro,Ivana Baquero; Sergi López; Maribel Verdú,"War, Drama, Fantasy",https://letterboxd.com/film/pans-labyrinth/
20,Click,Frank Coraci,Adam Sandler; Kate Beckinsale; Christopher Walken,"Fantasy, Drama, Comedy",https://letterboxd.com/film/click/
21,Final Destination 3,James Wong,Mary Elizabeth Winstead; Ryan Merriman; Kris Lemche,"Mystery, Horror",https://letterboxd.com/film/final-destination-3/
22,Silent Hill,Christophe Gans,Radha Mitchell; Sean Bean; Jodelle Ferland,"Mystery, Horror",https://letterboxd.com/film/silent-hill/
23,John Tucker Must Die,Betty Thomas,Jesse Metcalfe; Brittany Snow; Ashanti,"Romance, Comedy",https://letterboxd.com/film/john-tucker-must-die/
24,The Holiday,Nancy Meyers,Cameron Diaz; Kate Winslet; Jude Law,"Comedy, Romance",https://letterboxd.com/film/the-holiday/
25,The Break-Up,Peyton Reed,Jennifer Aniston; Vince Vaughn; Joey Lauren Adams,"Comedy, Romance",https://letterboxd.com/film/the-break-up/
26,Aquamarine,Elizabeth Allen Rosenbaum,Emma Roberts; JoJo; Sara Paxton,"Fantasy, Comedy, Family, Romance",https://letterboxd.com/film/aquamarine/
27,Accepted,Steve Pink,Justin Long; Jonah Hill; Blake Lively,Comedy,https://letterboxd.com/film/accepted/
28,Failure to Launch,Tom Dey,Matthew McConaughey; Sarah Jessica Parker; Zooey Deschanel,"Comedy, Romance",https://letterboxd.com/film/failure-to-launch/
29,Death Note,"Kei Tsunematsu, Tetsuro Araki, Tomohiko Ito, Hiroyuki Tsuchiya, Naoyasu Habu, Mitsuhiro Yoneda, Oyunam, Makoto Bessho, Yukio Okazaki, Shinji Nagamura, Ryosuke Nakamura, Eiko Nishi, Naoto Hashimoto, Hisato Shimoda, Mitsuyuki Masuhara, Tomio Yamauchi, Hideki Ito, Hironori Aoyagi, Tetsuhito Saito, Takayuki Hirao",Mamoru Miyano; Shido Nakamura; Aya Hirano,"Animation, Mystery",https://letterboxd.com/film/death-note-2006/
30,Apocalypto,Mel Gibson,Rudy Youngblood; Raoul Max Trujillo; Gerardo Taracena,"Drama, Action, History",https://letterboxd.com/film/apocalypto/
31,Over the Hedge,"Karey Kirkpatrick, Tim Johnson",Bruce Willis; Garry Shandling; Steve Carell,"Animation, Family, Adventure, Comedy",https://letterboxd.com/film/over-the-hedge/
32,Idiocracy,Mike Judge,Luke Wilson; Maya Rudolph; Dax Shepard,"Science Fiction, Comedy, Adventure, Thriller",https://letterboxd.com/film/idiocracy/
33,Step Up,Anne Fletcher,Channing Tatum; Jenna Dewan; Damaine Radcliff,"Romance, Crime, Drama, Music",https://letterboxd.com/film/step-up/
34,Inland Empire,David Lynch,Laura Dern; Jeremy Irons; Justin Theroux,"Mystery, Fantasy, Drama, Thriller, Horror",https://letterboxd.com/film/inland-empire/
35,Scary Movie 4,David Zucker,Anna Faris; Regina Hall; Craig Bierko,Comedy,https://letterboxd.com/film/scary-movie-4/
36,Nacho Libre,Jared Hess,Jack Black; Ana de la Reguera; Héctor Jiménez,"Family, Action, Comedy",https://letterboxd.com/film/nacho-libre/
37,Jackass Number Two,Jeff Tremaine,Johnny Knoxville; Bam Margera; Steve-O,"Documentary, Comedy, Action",https://letterboxd.com/film/jackass-number-two/
38,Monster House,Gil Kenan,Mitchel Musso; Sam Lerner; Spencer Locke,"Animation, Horror, Family, Comedy, Fantasy",https://letterboxd.com/film/monster-house/
39,300,Zack Snyder,Gerard Butler; Lena Headey; Dominic West,"Action, War, Adventure",https://letterboxd.com/film/300/
40,The Da Vinci Code,Ron Howard,Tom Hanks; Audrey Tautou; Ian McKellen,"Mystery, Thriller",https://letterboxd.com/film/the-da-vinci-code/
41,Saw III,Darren Lynn Bousman,Tobin Bell; Shawnee Smith; Angus Macfadyen,"Crime, Thriller, Horror",https://letterboxd.com/film/saw-iii/
42,Barbie in the 12 Dancing Princesses,Greg Richardson,Kelly Sheridan; Catherine O'Hara; Christopher Gaze,"Family, Animation",https://letterboxd.com/film/barbie-in-the-12-dancing-princesses/
43,Inside Man,Spike Lee,Denzel Washington; Clive Owen; Jodie Foster,"Crime, Drama, Thriller",https://letterboxd.com/film/inside-man/
44,Miami Vice,Michael Mann,Colin Farrell; Jamie Foxx; Naomie Harris,"Crime, Thriller, Action",https://letterboxd.com/film/miami-vice/
45,Just My Luck,Donald Petrie,Lindsay Lohan; Chris Pine; Samaire Armstrong,"Fantasy, Comedy, Romance",https://letterboxd.com/film/just-my-luck-2006/
46,Volver,Pedro Almodóvar,Penélope Cruz; Carmen Maura; Lola Dueñas,"Drama, Romance, Comedy",https://letterboxd.com/film/volver/
47,Talladega Nights: The Ballad of Ricky Bobby,Adam McKay,Will Ferrell; John C. Reilly; Sacha Baron Cohen,Comedy,https://letterboxd.com/film/talladega-nights-the-ballad-of-ricky-bobby/
48,Ice Age: The Meltdown,Carlos Saldanha,Ray Romano; John Leguizamo; Denis Leary,"Adventure, Family, Comedy, Animation",https://letterboxd.com/film/ice-age-the-meltdown/
49,Blood Diamond,Edward Zwick,Leonardo DiCaprio; Djimon Hounsou; Jennifer Connelly,"Action, Thriller, Drama",https://letterboxd.com/film/blood-diamond/
50,NANA,"Morio Asaka, Tsuyoshi Matsumoto, Atsuko Ishizuka, Kanji Wakabayashi, Nanako Shimazaki, Katsuyoshi Yatabe, Hiroshi Kugimiya, Toru Takahashi, Shigetaka Ikeda, Mayumi Ueda, Yu Kosakui, Tomomi Yoshino, Masahiko Watanabe",Romi Park; KAORI; Akira Ishida,"Drama, Animation",https://letterboxd.com/film/nana-2006/
